2025-09-02 19:55:53,017 - ProximalNewtonLBFGS: lam=5e-05, memory=5, n_grid=200, basis_order=2, n_samples=3200, K=3203
2025-09-02 19:58:50,281 - Iter 5300: obj=-5357.055403, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34199.958, γ=144.291, num_knots=3177
2025-09-02 19:58:53,712 - Iter 5400: obj=-5357.056263, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34201.051, γ=144.291, num_knots=3177
2025-09-02 19:58:57,380 - Iter 5500: obj=-5357.057123, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34202.144, γ=144.291, num_knots=3177
2025-09-02 19:59:00,603 - Iter 5600: obj=-5357.057983, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34203.237, γ=144.291, num_knots=3177
2025-09-02 19:59:03,943 - Iter 5700: obj=-5357.058843, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34204.331, γ=144.291, num_knots=3177
2025-09-02 19:59:07,305 - Iter 5800: obj=-5357.059703, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34205.424, γ=144.291, num_knots=3177
2025-09-02 19:59:10,661 - Iter 5900: obj=-5357.060563, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34206.517, γ=144.291, num_knots=3177
2025-09-02 19:59:13,967 - Iter 6000: obj=-5357.061423, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34207.610, γ=144.291, num_knots=3177
2025-09-02 19:59:17,281 - Iter 6100: obj=-5357.062282, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34208.703, γ=144.291, num_knots=3177
2025-09-02 19:59:20,567 - Iter 6200: obj=-5357.063142, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34209.796, γ=144.291, num_knots=3177
2025-09-02 19:59:23,884 - Iter 6300: obj=-5357.064002, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34210.889, γ=144.291, num_knots=3177
