2025-09-01 18:46:39,063 - ProximalNewtonLBFGS: lam=1.0, memory=5, n_grid=200, basis_order=1, n_samples=3200, K=3202
2025-09-01 18:46:39,280 - Iter   0: obj=0.000000, change=1.15e+00, α=0.000, ‖θ[1:]‖₁=10.116, γ=156197.892, num_knots=3123
2025-09-01 18:46:39,661 - Iter  10: obj=-542.891478, change=5.87e-02, α=1.000, ‖θ[1:]‖₁=14.838, γ=7782.565, num_knots=2971
2025-09-01 18:46:40,060 - Iter  20: obj=-636.916593, change=1.46e-02, α=1.000, ‖θ[1:]‖₁=23.278, γ=6979.589, num_knots=3059
2025-09-01 18:46:40,627 - Iter  30: obj=-775.196993, change=1.57e-02, α=1.000, ‖θ[1:]‖₁=52.034, γ=8791.077, num_knots=3093
2025-09-01 18:46:40,984 - Iter  40: obj=-810.166054, change=2.03e-03, α=1.000, ‖θ[1:]‖₁=62.249, γ=9494.956, num_knots=2992
2025-09-01 18:46:41,334 - Iter  50: obj=-849.937626, change=1.58e-04, α=1.000, ‖θ[1:]‖₁=79.037, γ=9959.071, num_knots=3095
2025-09-01 18:46:41,678 - Iter  60: obj=-856.031247, change=2.01e-03, α=1.000, ‖θ[1:]‖₁=81.919, γ=29322.875, num_knots=2864
2025-09-01 18:46:42,049 - Iter  70: obj=-858.266595, change=3.19e-04, α=1.000, ‖θ[1:]‖₁=82.932, γ=101789.109, num_knots=2798
2025-09-01 18:46:42,441 - Iter  80: obj=-869.256902, change=6.73e-04, α=1.000, ‖θ[1:]‖₁=89.375, γ=145028.046, num_knots=2698
2025-09-01 18:46:42,776 - Iter  90: obj=-871.151291, change=5.55e-03, α=1.000, ‖θ[1:]‖₁=90.190, γ=119848.563, num_knots=2660
2025-09-01 18:46:43,154 - Iter 100: obj=-876.416345, change=2.14e-03, α=1.000, ‖θ[1:]‖₁=92.125, γ=145635.171, num_knots=2591
2025-09-01 18:46:43,519 - Iter 110: obj=-880.567914, change=3.52e-03, α=1.000, ‖θ[1:]‖₁=92.988, γ=145331.944, num_knots=2506
2025-09-01 18:46:43,907 - Iter 120: obj=-880.808664, change=5.28e-05, α=1.000, ‖θ[1:]‖₁=93.010, γ=38539.063, num_knots=2514
2025-09-01 18:46:44,265 - Iter 130: obj=-881.540747, change=3.03e-03, α=1.000, ‖θ[1:]‖₁=93.062, γ=145732.464, num_knots=2535
2025-09-01 18:46:44,612 - Iter 140: obj=-882.255693, change=8.57e-05, α=1.000, ‖θ[1:]‖₁=93.112, γ=127541.568, num_knots=2472
2025-09-01 18:46:44,959 - Iter 150: obj=-886.814456, change=1.18e-04, α=1.000, ‖θ[1:]‖₁=94.090, γ=138263.171, num_knots=2655
2025-09-01 18:46:45,303 - Iter 160: obj=-887.512701, change=6.46e-05, α=1.000, ‖θ[1:]‖₁=93.924, γ=51584.652, num_knots=2449
2025-09-01 18:46:45,662 - Iter 170: obj=-888.363024, change=3.70e-03, α=1.000, ‖θ[1:]‖₁=93.791, γ=146049.192, num_knots=2693
2025-09-01 18:46:46,131 - Iter 180: obj=-888.532214, change=4.26e-05, α=1.000, ‖θ[1:]‖₁=93.770, γ=98677.743, num_knots=2392
2025-09-01 18:46:46,661 - Iter 190: obj=-889.245783, change=5.01e-05, α=1.000, ‖θ[1:]‖₁=93.700, γ=84648.109, num_knots=2443
2025-09-01 18:46:46,984 - Iter 200: obj=-889.942830, change=7.68e-04, α=1.000, ‖θ[1:]‖₁=93.665, γ=145848.866, num_knots=2411
2025-09-01 18:46:47,375 - Iter 210: obj=-890.170621, change=1.39e-04, α=1.000, ‖θ[1:]‖₁=93.658, γ=145010.743, num_knots=2305
2025-09-01 18:46:47,823 - Iter 220: obj=-893.772272, change=1.54e-03, α=1.000, ‖θ[1:]‖₁=94.190, γ=146187.347, num_knots=2619
2025-09-01 18:46:48,236 - Iter 230: obj=-893.830274, change=7.35e-05, α=1.000, ‖θ[1:]‖₁=94.170, γ=107715.545, num_knots=2451
2025-09-01 18:46:48,586 - Iter 240: obj=-893.966917, change=1.57e-04, α=1.000, ‖θ[1:]‖₁=94.128, γ=145728.321, num_knots=2364
2025-09-01 18:46:48,936 - Iter 250: obj=-894.221242, change=5.00e-05, α=1.000, ‖θ[1:]‖₁=94.058, γ=37284.239, num_knots=2297
2025-09-01 18:46:49,275 - Iter 260: obj=-894.762399, change=5.33e-02, α=0.500, ‖θ[1:]‖₁=93.865, γ=142866.307, num_knots=2251
2025-09-01 18:46:49,601 - Iter 270: obj=-896.485469, change=3.17e-04, α=1.000, ‖θ[1:]‖₁=93.923, γ=99308.540, num_knots=2348
2025-09-01 18:46:49,906 - Iter 280: obj=-896.570086, change=8.41e-04, α=1.000, ‖θ[1:]‖₁=93.896, γ=1693.871, num_knots=2267
2025-09-01 18:46:50,264 - Iter 290: obj=-896.889597, change=3.84e-05, α=1.000, ‖θ[1:]‖₁=93.845, γ=129086.366, num_knots=2209
2025-09-01 18:46:50,599 - Iter 300: obj=-897.492714, change=4.24e-05, α=1.000, ‖θ[1:]‖₁=93.815, γ=89559.098, num_knots=2243
2025-09-01 18:46:50,946 - Iter 310: obj=-898.222280, change=4.06e-03, α=1.000, ‖θ[1:]‖₁=93.850, γ=145990.908, num_knots=2279
2025-09-01 18:46:51,288 - Iter 320: obj=-898.290050, change=3.55e-05, α=1.000, ‖θ[1:]‖₁=93.844, γ=92945.125, num_knots=2125
2025-09-01 18:46:51,673 - Iter 330: obj=-898.820115, change=3.90e-05, α=1.000, ‖θ[1:]‖₁=93.858, γ=80481.719, num_knots=2186
2025-09-01 18:46:52,043 - Iter 340: obj=-900.177562, change=2.03e-03, α=0.125, ‖θ[1:]‖₁=93.927, γ=145882.484, num_knots=2200
2025-09-01 18:46:52,389 - Iter 350: obj=-900.343678, change=3.26e-05, α=1.000, ‖θ[1:]‖₁=93.921, γ=143996.433, num_knots=2164
2025-09-01 18:46:52,743 - Iter 360: obj=-900.661579, change=1.84e-03, α=1.000, ‖θ[1:]‖₁=93.927, γ=146058.350, num_knots=2138
2025-09-01 18:46:53,068 - Iter 370: obj=-900.763056, change=5.50e-05, α=1.000, ‖θ[1:]‖₁=93.924, γ=143559.527, num_knots=2058
2025-09-01 18:46:53,393 - Iter 380: obj=-901.325769, change=8.89e-04, α=1.000, ‖θ[1:]‖₁=93.956, γ=112366.115, num_knots=2046
2025-09-01 18:46:53,739 - Iter 390: obj=-901.648751, change=3.21e-05, α=1.000, ‖θ[1:]‖₁=93.969, γ=134863.577, num_knots=2126
2025-09-01 18:46:54,091 - Iter 400: obj=-901.782268, change=7.00e-04, α=1.000, ‖θ[1:]‖₁=93.975, γ=145936.205, num_knots=2148
2025-09-01 18:46:54,466 - Iter 410: obj=-901.827176, change=3.22e-05, α=1.000, ‖θ[1:]‖₁=93.977, γ=109168.293, num_knots=2030
2025-09-01 18:46:54,778 - Iter 420: obj=-904.701822, change=4.32e-05, α=0.100, ‖θ[1:]‖₁=94.722, γ=146112.627, num_knots=2648
2025-09-01 18:46:55,029 - Iter 430: obj=-904.735833, change=6.18e-05, α=0.100, ‖θ[1:]‖₁=94.704, γ=145684.829, num_knots=2310
2025-09-01 18:46:55,230 - Iter 440: obj=-904.737449, change=2.59e-05, α=0.100, ‖θ[1:]‖₁=94.703, γ=144867.802, num_knots=2310
2025-09-01 18:46:55,604 - Iter 450: obj=-904.771078, change=1.50e-04, α=1.000, ‖θ[1:]‖₁=94.683, γ=140584.231, num_knots=2162
2025-09-01 18:46:55,954 - Iter 460: obj=-904.817652, change=9.35e-05, α=1.000, ‖θ[1:]‖₁=94.660, γ=144664.353, num_knots=2114
2025-09-01 18:46:56,293 - Iter 470: obj=-904.860873, change=3.21e-03, α=1.000, ‖θ[1:]‖₁=94.589, γ=6174.113, num_knots=2069
2025-09-01 18:46:56,642 - Iter 480: obj=-905.014311, change=5.84e-04, α=1.000, ‖θ[1:]‖₁=94.566, γ=2143.946, num_knots=2062
2025-09-01 18:46:56,946 - Iter 490: obj=-905.166800, change=4.29e-05, α=1.000, ‖θ[1:]‖₁=94.518, γ=143727.766, num_knots=2031
2025-09-01 18:46:57,207 - Iter 500: obj=-906.367170, change=6.66e-05, α=0.100, ‖θ[1:]‖₁=94.255, γ=143495.300, num_knots=2884
2025-09-01 18:46:57,537 - Iter 510: obj=-906.384359, change=6.34e-05, α=1.000, ‖θ[1:]‖₁=94.249, γ=106026.775, num_knots=2096
