2025-08-31 21:00:46,713 - ProximalNewton: lam=0.5, n_grid=200, cd_sweeps=2, basis_order=1, n_samples=3200, K=3202
2025-08-31 21:01:10,544 - Iter   0: obj=0.000000, change=3.77e-01, α=1.000, ‖θ[1:]‖₁=1.823, num_selected_knots=2421
2025-08-31 21:01:14,418 - Iter   1: obj=-19.881750, change=2.65e-01, α=1.000, ‖θ[1:]‖₁=3.191, num_selected_knots=2519
2025-08-31 21:01:19,167 - Iter   2: obj=-34.732163, change=1.57e-01, α=1.000, ‖θ[1:]‖₁=3.844, num_selected_knots=2473
2025-08-31 21:01:22,601 - Iter   3: obj=-39.006648, change=7.34e-02, α=1.000, ‖θ[1:]‖₁=4.128, num_selected_knots=2429
2025-08-31 21:01:25,976 - Iter   4: obj=-39.929156, change=3.42e-02, α=1.000, ‖θ[1:]‖₁=4.244, num_selected_knots=2388
2025-08-31 21:01:29,541 - Iter   5: obj=-40.134749, change=1.54e-02, α=1.000, ‖θ[1:]‖₁=4.284, num_selected_knots=2345
2025-08-31 21:01:33,022 - Iter   6: obj=-40.178912, change=1.31e-02, α=1.000, ‖θ[1:]‖₁=4.286, num_selected_knots=2288
2025-08-31 21:01:36,543 - Iter   7: obj=-40.187326, change=2.62e-03, α=1.000, ‖θ[1:]‖₁=4.309, num_selected_knots=2258
2025-08-31 21:01:44,517 - Iter   8: obj=-40.189279, change=5.92e-03, α=1.000, ‖θ[1:]‖₁=4.301, num_selected_knots=2216
2025-08-31 21:01:52,348 - Iter   9: obj=-40.196842, change=7.71e-03, α=1.000, ‖θ[1:]‖₁=4.278, num_selected_knots=2154
2025-08-31 21:01:56,365 - Iter  10: obj=-40.211092, change=7.93e-03, α=1.000, ‖θ[1:]‖₁=4.251, num_selected_knots=2092
2025-08-31 21:02:02,920 - Iter  11: obj=-40.226989, change=7.69e-03, α=1.000, ‖θ[1:]‖₁=4.224, num_selected_knots=2037
2025-08-31 21:02:06,370 - Iter  12: obj=-40.241542, change=6.98e-03, α=1.000, ‖θ[1:]‖₁=4.199, num_selected_knots=1969
2025-08-31 21:02:10,115 - Iter  13: obj=-40.253617, change=6.12e-03, α=1.000, ‖θ[1:]‖₁=4.177, num_selected_knots=1906
2025-08-31 21:02:14,041 - Iter  14: obj=-40.263193, change=5.17e-03, α=1.000, ‖θ[1:]‖₁=4.160, num_selected_knots=1854
2025-08-31 21:02:21,864 - Iter  15: obj=-40.270541, change=4.46e-03, α=1.000, ‖θ[1:]‖₁=4.144, num_selected_knots=1783
2025-08-31 21:02:25,218 - Iter  16: obj=-40.276383, change=6.54e-03, α=1.000, ‖θ[1:]‖₁=4.131, num_selected_knots=1706
2025-08-31 21:02:28,650 - Iter  17: obj=-40.281413, change=9.07e-03, α=1.000, ‖θ[1:]‖₁=4.119, num_selected_knots=1644
2025-08-31 21:02:32,079 - Iter  18: obj=-40.285950, change=8.50e-03, α=1.000, ‖θ[1:]‖₁=4.110, num_selected_knots=1582
2025-08-31 21:02:36,011 - Iter  19: obj=-40.289713, change=1.01e-02, α=1.000, ‖θ[1:]‖₁=4.104, num_selected_knots=1537
2025-08-31 21:02:44,025 - Iter  20: obj=-40.292913, change=7.48e-03, α=1.000, ‖θ[1:]‖₁=4.098, num_selected_knots=1471
2025-08-31 21:02:48,085 - Iter  21: obj=-40.295838, change=5.38e-03, α=1.000, ‖θ[1:]‖₁=4.094, num_selected_knots=1410
2025-08-31 21:02:54,477 - Iter  22: obj=-40.298603, change=1.02e-02, α=1.000, ‖θ[1:]‖₁=4.091, num_selected_knots=1350
2025-08-31 21:02:58,036 - Iter  23: obj=-40.301372, change=5.95e-03, α=1.000, ‖θ[1:]‖₁=4.090, num_selected_knots=1287
2025-08-31 21:03:01,811 - Iter  24: obj=-40.304896, change=8.69e-03, α=1.000, ‖θ[1:]‖₁=4.089, num_selected_knots=1242
2025-08-31 21:03:05,278 - Iter  25: obj=-40.308601, change=5.29e-03, α=1.000, ‖θ[1:]‖₁=4.090, num_selected_knots=1200
2025-08-31 21:03:09,032 - Iter  26: obj=-40.312398, change=7.12e-03, α=1.000, ‖θ[1:]‖₁=4.092, num_selected_knots=1149
2025-08-31 21:03:14,489 - Iter  27: obj=-40.316281, change=9.21e-03, α=1.000, ‖θ[1:]‖₁=4.094, num_selected_knots=1117
2025-08-31 21:03:17,877 - Iter  28: obj=-40.320189, change=6.36e-03, α=1.000, ‖θ[1:]‖₁=4.097, num_selected_knots=1088
2025-08-31 21:03:21,398 - Iter  29: obj=-40.324373, change=8.53e-03, α=1.000, ‖θ[1:]‖₁=4.101, num_selected_knots=1055
2025-08-31 21:03:32,811 - Iter  30: obj=-40.329163, change=6.64e-03, α=1.000, ‖θ[1:]‖₁=4.105, num_selected_knots=1022
2025-08-31 21:03:41,066 - Iter  31: obj=-40.336591, change=7.90e-03, α=1.000, ‖θ[1:]‖₁=4.111, num_selected_knots=995
2025-08-31 21:03:44,536 - Iter  32: obj=-40.343879, change=8.33e-03, α=1.000, ‖θ[1:]‖₁=4.117, num_selected_knots=982
2025-08-31 21:03:48,267 - Iter  33: obj=-40.351074, change=8.09e-03, α=1.000, ‖θ[1:]‖₁=4.124, num_selected_knots=944
2025-08-31 21:03:54,872 - Iter  34: obj=-40.358282, change=7.79e-03, α=1.000, ‖θ[1:]‖₁=4.132, num_selected_knots=928
2025-08-31 21:03:58,456 - Iter  35: obj=-40.365425, change=7.62e-03, α=1.000, ‖θ[1:]‖₁=4.140, num_selected_knots=911
2025-08-31 21:04:02,370 - Iter  36: obj=-40.372400, change=7.04e-03, α=1.000, ‖θ[1:]‖₁=4.147, num_selected_knots=887
2025-08-31 21:04:05,611 - Iter  37: obj=-40.379363, change=6.59e-03, α=1.000, ‖θ[1:]‖₁=4.155, num_selected_knots=867
2025-08-31 21:04:08,917 - Iter  38: obj=-40.386449, change=6.47e-03, α=1.000, ‖θ[1:]‖₁=4.163, num_selected_knots=854
2025-08-31 21:04:13,039 - Iter  39: obj=-40.393595, change=6.35e-03, α=1.000, ‖θ[1:]‖₁=4.172, num_selected_knots=832
2025-08-31 21:04:16,447 - Iter  40: obj=-40.400757, change=5.78e-03, α=1.000, ‖θ[1:]‖₁=4.180, num_selected_knots=811
2025-08-31 21:04:19,841 - Iter  41: obj=-40.408884, change=1.13e-02, α=1.000, ‖θ[1:]‖₁=4.188, num_selected_knots=803
2025-08-31 21:04:23,414 - Iter  42: obj=-40.420470, change=1.29e-02, α=1.000, ‖θ[1:]‖₁=4.198, num_selected_knots=800
2025-08-31 21:04:26,869 - Iter  43: obj=-40.431444, change=1.26e-02, α=1.000, ‖θ[1:]‖₁=4.209, num_selected_knots=791
2025-08-31 21:04:30,331 - Iter  44: obj=-40.441917, change=1.21e-02, α=1.000, ‖θ[1:]‖₁=4.218, num_selected_knots=785
